4,1,2,23,1,1
18,3,2,13,3,3
10,3,2,123,3,3
14,3,2,3,2,2
18,3,2,13,3,3
12,1,2,3,2,1
26,1,2,3,1,1
18,3,2,13,3,3
8,1,1,123,2,1
19,1,2,23,1,1
28,1,2,3,2,1
22,1,2,23,3,1
17,1,1,13,1,2
11,1,1,3,1,2
3,1,2,3,1,1
11,1,1,3,1,2
15,3,2,13,2,2
15,3,2,13,2,2
8,1,1,123,2,1
27,1,2,23,2,1
7,1,1,13,1,2
9,2,1,13,2,2
3,1,2,3,1,1
17,1,1,13,1,2
11,1,1,3,1,2
11,1,1,3,1,2
11,1,1,3,1,2
20,1,1,123,1,2
14,3,2,3,2,2
24,3,2,123,3,3
25,1,2,3,1,1
13,2,2,3,1,2
8,1,1,123,2,1
8,1,1,123,2,1
11,1,1,3,1,2
18,3,2,13,3,3
5,2,2,13,3,2
22,1,2,23,3,1
10,3,2,123,3,3
15,3,2,13,2,2
12,1,2,3,2,1
3,1,2,3,1,1
13,2,2,3,1,2
2,1,2,2,1,1
4,1,2,23,1,1
9,2,1,13,2,2
29,1,2,13,1,2
16,1,2,2,1,1
22,1,2,23,3,1
8,1,1,123,2,1
14,3,2,3,2,2
1,1,1,3,1,1
16,1,2,2,1,1
25,1,2,3,1,1
13,2,2,3,1,2
15,3,2,13,2,2
3,1,2,3,1,1
9,2,1,13,2,2
15,3,2,13,2,2
4,1,2,23,1,1
20,1,1,123,1,2
2,1,2,2,1,1
19,1,2,23,1,1
3,1,2,3,1,1
21,1,1,23,1,1
9,2,1,13,2,2
5,2,2,13,3,2
4,1,2,23,1,1
7,1,1,13,1,2
3,1,2,3,1,1
5,2,2,13,3,2
20,1,1,123,1,2
9,2,1,13,2,2
27,1,2,23,2,1
29,1,2,13,1,2
1,1,1,3,1,1
10,3,2,123,3,3
5,2,2,13,3,2
25,1,2,3,1,1
2,1,2,2,1,1
12,1,2,3,2,1
22,1,2,23,3,1
22,1,2,23,3,1
23,1,1,13,2,1
14,3,2,3,2,2
28,1,2,3,2,1
15,3,2,13,2,2
7,1,1,13,1,2
25,1,2,3,1,1
21,1,1,23,1,1
16,1,2,2,1,1
14,3,2,3,2,2
5,2,2,13,3,2
2,1,2,2,1,1
7,1,1,13,1,2
11,1,1,3,1,2
29,1,2,13,1,2
18,3,2,13,3,3
12,1,2,3,2,1
15,3,2,13,2,2
23,1,1,13,2,1
25,1,2,3,1,1
14,3,2,3,2,2
29,1,2,13,1,2
4,1,2,23,1,1
4,1,2,23,1,1
20,1,1,123,1,2
8,1,1,123,2,1
6,1,2,3,2,2
3,1,2,3,1,1
28,1,2,3,2,1
18,3,2,13,3,3
23,1,1,13,2,1
20,1,1,123,1,2
6,1,2,3,2,2
1,1,1,3,1,1
14,3,2,3,2,2
19,1,2,23,1,1
29,1,2,13,1,2
11,1,1,3,1,2
15,3,2,13,2,2
24,3,2,123,3,3
1,1,1,3,1,1
2,1,2,2,1,1
26,1,2,3,1,1
20,1,1,123,1,2
8,1,1,123,2,1
8,1,1,123,2,1
7,1,1,13,1,2
7,1,1,13,1,2
21,1,1,23,1,1
7,1,1,13,1,2
10,3,2,123,3,3
9,2,1,13,2,2
7,1,1,13,1,2
21,1,1,23,1,1
19,1,2,23,1,1
18,3,2,13,3,3
27,1,2,23,2,1
27,1,2,23,2,1
22,1,2,23,3,1
11,1,1,3,1,2
28,1,2,3,2,1
29,1,2,13,1,2
12,1,2,3,2,1
26,1,2,3,1,1
20,1,1,123,1,2
6,1,2,3,2,2
27,1,2,23,2,1
3,1,2,3,1,1
8,1,1,123,2,1
28,1,2,3,2,1
4,1,2,23,1,1
26,1,2,3,1,1
9,2,1,13,2,2
10,3,2,123,3,3
20,1,1,123,1,2
1,1,1,3,1,1
25,1,2,3,1,1
10,3,2,123,3,3
8,1,1,123,2,1
23,1,1,13,2,1
24,3,2,123,3,3
21,1,1,23,1,1
27,1,2,23,2,1
19,1,2,23,1,1
27,1,2,23,2,1
17,1,1,13,1,2
12,1,2,3,2,1
10,3,2,123,3,3
29,1,2,13,1,2
19,1,2,23,1,1
19,1,2,23,1,1
20,1,1,123,1,2
18,3,2,13,3,3
16,1,2,2,1,1
18,3,2,13,3,3
21,1,1,23,1,1
28,1,2,3,2,1
28,1,2,3,2,1
5,2,2,13,3,2
13,2,2,3,1,2
28,1,2,3,2,1
12,1,2,3,2,1
16,1,2,2,1,1
25,1,2,3,1,1
29,1,2,13,1,2
6,1,2,3,2,2
29,1,2,13,1,2
8,1,1,123,2,1
19,1,2,23,1,1
26,1,2,3,1,1
24,3,2,123,3,3
17,1,1,13,1,2
19,1,2,23,1,1
13,2,2,3,1,2
20,1,1,123,1,2
22,1,2,23,3,1
17,1,1,13,1,2
15,3,2,13,2,2
5,2,2,13,3,2
7,1,1,13,1,2
16,1,2,2,1,1
24,3,2,123,3,3
16,1,2,2,1,1
4,1,2,23,1,1
20,1,1,123,1,2
8,1,1,123,2,1
3,1,2,3,1,1
24,3,2,123,3,3
26,1,2,3,1,1
6,1,2,3,2,2
9,2,1,13,2,2
20,1,1,123,1,2
12,1,2,3,2,1
16,1,2,2,1,1
25,1,2,3,1,1
3,1,2,3,1,1
4,1,2,23,1,1
24,3,2,123,3,3
13,2,2,3,1,2
14,3,2,3,2,2
29,1,2,13,1,2
2,1,2,2,1,1
4,1,2,23,1,1
26,1,2,3,1,1
3,1,2,3,1,1
14,3,2,3,2,2
13,2,2,3,1,2
6,1,2,3,2,2
3,1,2,3,1,1
15,3,2,13,2,2
17,1,1,13,1,2
29,1,2,13,1,2
12,1,2,3,2,1
4,1,2,23,1,1
27,1,2,23,2,1
6,1,2,3,2,2
9,2,1,13,2,2
24,3,2,123,3,3
13,2,2,3,1,2
3,1,2,3,1,1
29,1,2,13,1,2
11,1,1,3,1,2
24,3,2,123,3,3
6,1,2,3,2,2
13,2,2,3,1,2
26,1,2,3,1,1
25,1,2,3,1,1
8,1,1,123,2,1
1,1,1,3,1,1
16,1,2,2,1,1
18,3,2,13,3,3
16,1,2,2,1,1
12,1,2,3,2,1
10,3,2,123,3,3
6,1,2,3,2,2
25,1,2,3,1,1
2,1,2,2,1,1
14,3,2,3,2,2
20,1,1,123,1,2
14,3,2,3,2,2
16,1,2,2,1,1
15,3,2,13,2,2
17,1,1,13,1,2
6,1,2,3,2,2
11,1,1,3,1,2
18,3,2,13,3,3
3,1,2,3,1,1
19,1,2,23,1,1
9,2,1,13,2,2
13,2,2,3,1,2
14,3,2,3,2,2
16,1,2,2,1,1
22,1,2,23,3,1
13,2,2,3,1,2
5,2,2,13,3,2
21,1,1,23,1,1
15,3,2,13,2,2
13,2,2,3,1,2
4,1,2,23,1,1
8,1,1,123,2,1
6,1,2,3,2,2
7,1,1,13,1,2
9,2,1,13,2,2
29,1,2,13,1,2
6,1,2,3,2,2
18,3,2,13,3,3
27,1,2,23,2,1
12,1,2,3,2,1
15,3,2,13,2,2
2,1,2,2,1,1
12,1,2,3,2,1
6,1,2,3,2,2
16,1,2,2,1,1
17,1,1,13,1,2
14,3,2,3,2,2
26,1,2,3,1,1
17,1,1,13,1,2
8,1,1,123,2,1
12,1,2,3,2,1
6,1,2,3,2,2
27,1,2,23,2,1
19,1,2,23,1,1
14,3,2,3,2,2
12,1,2,3,2,1
3,1,2,3,1,1
5,2,2,13,3,2
6,1,2,3,2,2
13,2,2,3,1,2
23,1,1,13,2,1
10,3,2,123,3,3
5,2,2,13,3,2
25,1,2,3,1,1
6,1,2,3,2,2
19,1,2,23,1,1
22,1,2,23,3,1
1,1,1,3,1,1
18,3,2,13,3,3
10,3,2,123,3,3
5,2,2,13,3,2
2,1,2,2,1,1
6,1,2,3,2,2
13,2,2,3,1,2
25,1,2,3,1,1
11,1,1,3,1,2
25,1,2,3,1,1
15,3,2,13,2,2
14,3,2,3,2,2
25,1,2,3,1,1
3,1,2,3,1,1
8,1,1,123,2,1
3,1,2,3,1,1
9,2,1,13,2,2
21,1,1,23,1,1
2,1,2,2,1,1
19,1,2,23,1,1
16,1,2,2,1,1
5,2,2,13,3,2
15,3,2,13,2,2
21,1,1,23,1,1
21,1,1,23,1,1
23,1,1,13,2,1
2,1,2,2,1,1
5,2,2,13,3,2
9,2,1,13,2,2
7,1,1,13,1,2
5,2,2,13,3,2
13,2,2,3,1,2
25,1,2,3,1,1
11,1,1,3,1,2
5,2,2,13,3,2
27,1,2,23,2,1
23,1,1,13,2,1
7,1,1,13,1,2
23,1,1,13,2,1
28,1,2,3,2,1
13,2,2,3,1,2
14,3,2,3,2,2
20,1,1,123,1,2
12,1,2,3,2,1
13,2,2,3,1,2
9,2,1,13,2,2
28,1,2,3,2,1
2,1,2,2,1,1
5,2,2,13,3,2
25,1,2,3,1,1
17,1,1,13,1,2
22,1,2,23,3,1
3,1,2,3,1,1
29,1,2,13,1,2
3,1,2,3,1,1
3,1,2,3,1,1
2,1,2,2,1,1
7,1,1,13,1,2
26,1,2,3,1,1
25,1,2,3,1,1
16,1,2,2,1,1
6,1,2,3,2,2
26,1,2,3,1,1
26,1,2,3,1,1
7,1,1,13,1,2
1,1,1,3,1,1
22,1,2,23,3,1
18,3,2,13,3,3
23,1,1,13,2,1
12,1,2,3,2,1
21,1,1,23,1,1
3,1,2,3,1,1
22,1,2,23,3,1
23,1,1,13,2,1
25,1,2,3,1,1
14,3,2,3,2,2
7,1,1,13,1,2
3,1,2,3,1,1
8,1,1,123,2,1
5,2,2,13,3,2
20,1,1,123,1,2
13,2,2,3,1,2
6,1,2,3,2,2
25,1,2,3,1,1
2,1,2,2,1,1
28,1,2,3,2,1
18,3,2,13,3,3
26,1,2,3,1,1
29,1,2,13,1,2
7,1,1,13,1,2
13,2,2,3,1,2
24,3,2,123,3,3
21,1,1,23,1,1
25,1,2,3,1,1
17,1,1,13,1,2
22,1,2,23,3,1
11,1,1,3,1,2
20,1,1,123,1,2
27,1,2,23,2,1
4,1,2,23,1,1
16,1,2,2,1,1
14,3,2,3,2,2
27,1,2,23,2,1
20,1,1,123,1,2
13,2,2,3,1,2
19,1,2,23,1,1
11,1,1,3,1,2
10,3,2,123,3,3
21,1,1,23,1,1
10,3,2,123,3,3
19,1,2,23,1,1
3,1,2,3,1,1
27,1,2,23,2,1
13,2,2,3,1,2
28,1,2,3,2,1
1,1,1,3,1,1
18,3,2,13,3,3
25,1,2,3,1,1
14,3,2,3,2,2
25,1,2,3,1,1
1,1,1,3,1,1
9,2,1,13,2,2
2,1,2,2,1,1
20,1,1,123,1,2
2,1,2,2,1,1
3,1,2,3,1,1
26,1,2,3,1,1
17,1,1,13,1,2
6,1,2,3,2,2
7,1,1,13,1,2
20,1,1,123,1,2
19,1,2,23,1,1
22,1,2,23,3,1
8,1,1,123,2,1
5,2,2,13,3,2
25,1,2,3,1,1
10,3,2,123,3,3
29,1,2,13,1,2
12,1,2,3,2,1
12,1,2,3,2,1
16,1,2,2,1,1
20,1,1,123,1,2
7,1,1,13,1,2
13,2,2,3,1,2
18,3,2,13,3,3
25,1,2,3,1,1
4,1,2,23,1,1
22,1,2,23,3,1
4,1,2,23,1,1
13,2,2,3,1,2
20,1,1,123,1,2
9,2,1,13,2,2
24,3,2,123,3,3
23,1,1,13,2,1
13,2,2,3,1,2
8,1,1,123,2,1
1,1,1,3,1,1
27,1,2,23,2,1
29,1,2,13,1,2
28,1,2,3,2,1
29,1,2,13,1,2
24,3,2,123,3,3
10,3,2,123,3,3
16,1,2,2,1,1
17,1,1,13,1,2
7,1,1,13,1,2
21,1,1,23,1,1
26,1,2,3,1,1
12,1,2,3,2,1
25,1,2,3,1,1
16,1,2,2,1,1
28,1,2,3,2,1
26,1,2,3,1,1
13,2,2,3,1,2
28,1,2,3,2,1
2,1,2,2,1,1
18,3,2,13,3,3
26,1,2,3,1,1
28,1,2,3,2,1
5,2,2,13,3,2
1,1,1,3,1,1
14,3,2,3,2,2
16,1,2,2,1,1
4,1,2,23,1,1
3,1,2,3,1,1
16,1,2,2,1,1
28,1,2,3,2,1
11,1,1,3,1,2
2,1,2,2,1,1
11,1,1,3,1,2
2,1,2,2,1,1
14,3,2,3,2,2
3,1,2,3,1,1
15,3,2,13,2,2
28,1,2,3,2,1
19,1,2,23,1,1
28,1,2,3,2,1
13,2,2,3,1,2
11,1,1,3,1,2
7,1,1,13,1,2
17,1,1,13,1,2
14,3,2,3,2,2
3,1,2,3,1,1
14,3,2,3,2,2
3,1,2,3,1,1
26,1,2,3,1,1
18,3,2,13,3,3
23,1,1,13,2,1
23,1,1,13,2,1
26,1,2,3,1,1
24,3,2,123,3,3
28,1,2,3,2,1
29,1,2,13,1,2
16,1,2,2,1,1
4,1,2,23,1,1
1,1,1,3,1,1
25,1,2,3,1,1
13,2,2,3,1,2
2,1,2,2,1,1
21,1,1,23,1,1
22,1,2,23,3,1
13,2,2,3,1,2
7,1,1,13,1,2
14,3,2,3,2,2
4,1,2,23,1,1
28,1,2,3,2,1
8,1,1,123,2,1
18,3,2,13,3,3
2,1,2,2,1,1
11,1,1,3,1,2
28,1,2,3,2,1
2,1,2,2,1,1
11,1,1,3,1,2
15,3,2,13,2,2
1,1,1,3,1,1
22,1,2,23,3,1
6,1,2,3,2,2
19,1,2,23,1,1
25,1,2,3,1,1
21,1,1,23,1,1
10,3,2,123,3,3
28,1,2,3,2,1
4,1,2,23,1,1
15,3,2,13,2,2
17,1,1,13,1,2
26,1,2,3,1,1
16,1,2,2,1,1
16,1,2,2,1,1
4,1,2,23,1,1
21,1,1,23,1,1
23,1,1,13,2,1
28,1,2,3,2,1
13,2,2,3,1,2
3,1,2,3,1,1
20,1,1,123,1,2
1,1,1,3,1,1
27,1,2,23,2,1
22,1,2,23,3,1
25,1,2,3,1,1
13,2,2,3,1,2
27,1,2,23,2,1
12,1,2,3,2,1
15,3,2,13,2,2
3,1,2,3,1,1
10,3,2,123,3,3
9,2,1,13,2,2
20,1,1,123,1,2
18,3,2,13,3,3
16,1,2,2,1,1
8,1,1,123,2,1
12,1,2,3,2,1
7,1,1,13,1,2
17,1,1,13,1,2
25,1,2,3,1,1
5,2,2,13,3,2
23,1,1,13,2,1
3,1,2,3,1,1
7,1,1,13,1,2
25,1,2,3,1,1
23,1,1,13,2,1
29,1,2,13,1,2
2,1,2,2,1,1
23,1,1,13,2,1
28,1,2,3,2,1
21,1,1,23,1,1
23,1,1,13,2,1
4,1,2,23,1,1
6,1,2,3,2,2
13,2,2,3,1,2
8,1,1,123,2,1
23,1,1,13,2,1
22,1,2,23,3,1
25,1,2,3,1,1
27,1,2,23,2,1
17,1,1,13,1,2
11,1,1,3,1,2
1,1,1,3,1,1
12,1,2,3,2,1
6,1,2,3,2,2
9,2,1,13,2,2
5,2,2,13,3,2
22,1,2,23,3,1
20,1,1,123,1,2
29,1,2,13,1,2
29,1,2,13,1,2
7,1,1,13,1,2
16,1,2,2,1,1
17,1,1,13,1,2
7,1,1,13,1,2
13,2,2,3,1,2
1,1,1,3,1,1
21,1,1,23,1,1
6,1,2,3,2,2
1,1,1,3,1,1
4,1,2,23,1,1
20,1,1,123,1,2
24,3,2,123,3,3
4,1,2,23,1,1
13,2,2,3,1,2
7,1,1,13,1,2
8,1,1,123,2,1
3,1,2,3,1,1
4,1,2,23,1,1
15,3,2,13,2,2
15,3,2,13,2,2
15,3,2,13,2,2
29,1,2,13,1,2
9,2,1,13,2,2
2,1,2,2,1,1
25,1,2,3,1,1
8,1,1,123,2,1
16,1,2,2,1,1
10,3,2,123,3,3
19,1,2,23,1,1
27,1,2,23,2,1
15,3,2,13,2,2
4,1,2,23,1,1
1,1,1,3,1,1
25,1,2,3,1,1
4,1,2,23,1,1
20,1,1,123,1,2
24,3,2,123,3,3
26,1,2,3,1,1
4,1,2,23,1,1
7,1,1,13,1,2
26,1,2,3,1,1
5,2,2,13,3,2
27,1,2,23,2,1
10,3,2,123,3,3
13,2,2,3,1,2
20,1,1,123,1,2
4,1,2,23,1,1
16,1,2,2,1,1
7,1,1,13,1,2
28,1,2,3,2,1
28,1,2,3,2,1
26,1,2,3,1,1
20,1,1,123,1,2
20,1,1,123,1,2
20,1,1,123,1,2
21,1,1,23,1,1
29,1,2,13,1,2
28,1,2,3,2,1
18,3,2,13,3,3
22,1,2,23,3,1
3,1,2,3,1,1
29,1,2,13,1,2
23,1,1,13,2,1
10,3,2,123,3,3
10,3,2,123,3,3
18,3,2,13,3,3
27,1,2,23,2,1
11,1,1,3,1,2
1,1,1,3,1,1
28,1,2,3,2,1
6,1,2,3,2,2
12,1,2,3,2,1
11,1,1,3,1,2
18,3,2,13,3,3
4,1,2,23,1,1
19,1,2,23,1,1
6,1,2,3,2,2
7,1,1,13,1,2
15,3,2,13,2,2
3,1,2,3,1,1
19,1,2,23,1,1
21,1,1,23,1,1
18,3,2,13,3,3
9,2,1,13,2,2
16,1,2,2,1,1
19,1,2,23,1,1
23,1,1,13,2,1
11,1,1,3,1,2
12,1,2,3,2,1
10,3,2,123,3,3
18,3,2,13,3,3
5,2,2,13,3,2
21,1,1,23,1,1
3,1,2,3,1,1
8,1,1,123,2,1
5,2,2,13,3,2
3,1,2,3,1,1
8,1,1,123,2,1
2,1,2,2,1,1
11,1,1,3,1,2
23,1,1,13,2,1
11,1,1,3,1,2
13,2,2,3,1,2
7,1,1,13,1,2
1,1,1,3,1,1
20,1,1,123,1,2
26,1,2,3,1,1
10,3,2,123,3,3
3,1,2,3,1,1
9,2,1,13,2,2
11,1,1,3,1,2
19,1,2,23,1,1
24,3,2,123,3,3
1,1,1,3,1,1
13,2,2,3,1,2
5,2,2,13,3,2
19,1,2,23,1,1
12,1,2,3,2,1
6,1,2,3,2,2
29,1,2,13,1,2
17,1,1,13,1,2
10,3,2,123,3,3
13,2,2,3,1,2
6,1,2,3,2,2
11,1,1,3,1,2
17,1,1,13,1,2
1,1,1,3,1,1
18,3,2,13,3,3
20,1,1,123,1,2
16,1,2,2,1,1
12,1,2,3,2,1
3,1,2,3,1,1
5,2,2,13,3,2
24,3,2,123,3,3
19,1,2,23,1,1
20,1,1,123,1,2
10,3,2,123,3,3
11,1,1,3,1,2
9,2,1,13,2,2
28,1,2,3,2,1
5,2,2,13,3,2
20,1,1,123,1,2
4,1,2,23,1,1
18,3,2,13,3,3
27,1,2,23,2,1
2,1,2,2,1,1
3,1,2,3,1,1
19,1,2,23,1,1
20,1,1,123,1,2
1,1,1,3,1,1
22,1,2,23,3,1
28,1,2,3,2,1
18,3,2,13,3,3
27,1,2,23,2,1
11,1,1,3,1,2
29,1,2,13,1,2
16,1,2,2,1,1
17,1,1,13,1,2
26,1,2,3,1,1
5,2,2,13,3,2
12,1,2,3,2,1
6,1,2,3,2,2
27,1,2,23,2,1
13,2,2,3,1,2
24,3,2,123,3,3
18,3,2,13,3,3
19,1,2,23,1,1
24,3,2,123,3,3
24,3,2,123,3,3
23,1,1,13,2,1
4,1,2,23,1,1
15,3,2,13,2,2
1,1,1,3,1,1
14,3,2,3,2,2
23,1,1,13,2,1
27,1,2,23,2,1
24,3,2,123,3,3
2,1,2,2,1,1
27,1,2,23,2,1
16,1,2,2,1,1
12,1,2,3,2,1
22,1,2,23,3,1
17,1,1,13,1,2
1,1,1,3,1,1
10,3,2,123,3,3
16,1,2,2,1,1
25,1,2,3,1,1
15,3,2,13,2,2
23,1,1,13,2,1
19,1,2,23,1,1
13,2,2,3,1,2
2,1,2,2,1,1
8,1,1,123,2,1
22,1,2,23,3,1
12,1,2,3,2,1
29,1,2,13,1,2
24,3,2,123,3,3
21,1,1,23,1,1
24,3,2,123,3,3
7,1,1,13,1,2
24,3,2,123,3,3
11,1,1,3,1,2
22,1,2,23,3,1
13,2,2,3,1,2
23,1,1,13,2,1
29,1,2,13,1,2
22,1,2,23,3,1
28,1,2,3,2,1
14,3,2,3,2,2
17,1,1,13,1,2
25,1,2,3,1,1
21,1,1,23,1,1
18,3,2,13,3,3
15,3,2,13,2,2
22,1,2,23,3,1
24,3,2,123,3,3
12,1,2,3,2,1
10,3,2,123,3,3
26,1,2,3,1,1
2,1,2,2,1,1
1,1,1,3,1,1
27,1,2,23,2,1
7,1,1,13,1,2
28,1,2,3,2,1
20,1,1,123,1,2
14,3,2,3,2,2
5,2,2,13,3,2
16,1,2,2,1,1
2,1,2,2,1,1
6,1,2,3,2,2
8,1,1,123,2,1
3,1,2,3,1,1
17,1,1,13,1,2
7,1,1,13,1,2
11,1,1,3,1,2
4,1,2,23,1,1
22,1,2,23,3,1
28,1,2,3,2,1
6,1,2,3,2,2
20,1,1,123,1,2
20,1,1,123,1,2
21,1,1,23,1,1
2,1,2,2,1,1
19,1,2,23,1,1
20,1,1,123,1,2
28,1,2,3,2,1
6,1,2,3,2,2
21,1,1,23,1,1
10,3,2,123,3,3
2,1,2,2,1,1
20,1,1,123,1,2
18,3,2,13,3,3
25,1,2,3,1,1
22,1,2,23,3,1
13,2,2,3,1,2
15,3,2,13,2,2
14,3,2,3,2,2
19,1,2,23,1,1
27,1,2,23,2,1
13,2,2,3,1,2
22,1,2,23,3,1
16,1,2,2,1,1
14,3,2,3,2,2
19,1,2,23,1,1
6,1,2,3,2,2
19,1,2,23,1,1
7,1,1,13,1,2
26,1,2,3,1,1
2,1,2,2,1,1
1,1,1,3,1,1
23,1,1,13,2,1
28,1,2,3,2,1
24,3,2,123,3,3
27,1,2,23,2,1
6,1,2,3,2,2
20,1,1,123,1,2
6,1,2,3,2,2
17,1,1,13,1,2
13,2,2,3,1,2
24,3,2,123,3,3
24,3,2,123,3,3
10,3,2,123,3,3
17,1,1,13,1,2
13,2,2,3,1,2
15,3,2,13,2,2
16,1,2,2,1,1
29,1,2,13,1,2
10,3,2,123,3,3
21,1,1,23,1,1
27,1,2,23,2,1
23,1,1,13,2,1
14,3,2,3,2,2
16,1,2,2,1,1
15,3,2,13,2,2
10,3,2,123,3,3
1,1,1,3,1,1
26,1,2,3,1,1
6,1,2,3,2,2
12,1,2,3,2,1
10,3,2,123,3,3
11,1,1,3,1,2
11,1,1,3,1,2
28,1,2,3,2,1
15,3,2,13,2,2
2,1,2,2,1,1
16,1,2,2,1,1
20,1,1,123,1,2
18,3,2,13,3,3
29,1,2,13,1,2
18,3,2,13,3,3
29,1,2,13,1,2
19,1,2,23,1,1
12,1,2,3,2,1
10,3,2,123,3,3
5,2,2,13,3,2
14,3,2,3,2,2
25,1,2,3,1,1
16,1,2,2,1,1
26,1,2,3,1,1
11,1,1,3,1,2
20,1,1,123,1,2
12,1,2,3,2,1
19,1,2,23,1,1
9,2,1,13,2,2
28,1,2,3,2,1
7,1,1,13,1,2
5,2,2,13,3,2
25,1,2,3,1,1
6,1,2,3,2,2
20,1,1,123,1,2
21,1,1,23,1,1
21,1,1,23,1,1
3,1,2,3,1,1
27,1,2,23,2,1
16,1,2,2,1,1
20,1,1,123,1,2
25,1,2,3,1,1
24,3,2,123,3,3
28,1,2,3,2,1
8,1,1,123,2,1
20,1,1,123,1,2
9,2,1,13,2,2
17,1,1,13,1,2
11,1,1,3,1,2
12,1,2,3,2,1
10,3,2,123,3,3
14,3,2,3,2,2
27,1,2,23,2,1
23,1,1,13,2,1
6,1,2,3,2,2
11,1,1,3,1,2
18,3,2,13,3,3
2,1,2,2,1,1
3,1,2,3,1,1
21,1,1,23,1,1
9,2,1,13,2,2
2,1,2,2,1,1
14,3,2,3,2,2
11,1,1,3,1,2
21,1,1,23,1,1
15,3,2,13,2,2
9,2,1,13,2,2
5,2,2,13,3,2
21,1,1,23,1,1
8,1,1,123,2,1
14,3,2,3,2,2
24,3,2,123,3,3
17,1,1,13,1,2
27,1,2,23,2,1
11,1,1,3,1,2
17,1,1,13,1,2
26,1,2,3,1,1
17,1,1,13,1,2
21,1,1,23,1,1
27,1,2,23,2,1
3,1,2,3,1,1
25,1,2,3,1,1
23,1,1,13,2,1
24,3,2,123,3,3
7,1,1,13,1,2
24,3,2,123,3,3
26,1,2,3,1,1
3,1,2,3,1,1
25,1,2,3,1,1
17,1,1,13,1,2
27,1,2,23,2,1
5,2,2,13,3,2
11,1,1,3,1,2
2,1,2,2,1,1
7,1,1,13,1,2
1,1,1,3,1,1
2,1,2,2,1,1
24,3,2,123,3,3
14,3,2,3,2,2
9,2,1,13,2,2
9,2,1,13,2,2
10,3,2,123,3,3
21,1,1,23,1,1
23,1,1,13,2,1
29,1,2,13,1,2
12,1,2,3,2,1
9,2,1,13,2,2
4,1,2,23,1,1
27,1,2,23,2,1
18,3,2,13,3,3
19,1,2,23,1,1
4,1,2,23,1,1
6,1,2,3,2,2
5,2,2,13,3,2
21,1,1,23,1,1
14,3,2,3,2,2
26,1,2,3,1,1
2,1,2,2,1,1
29,1,2,13,1,2
9,2,1,13,2,2
10,3,2,123,3,3
9,2,1,13,2,2
2,1,2,2,1,1
25,1,2,3,1,1
5,2,2,13,3,2
27,1,2,23,2,1
2,1,2,2,1,1
8,1,1,123,2,1
24,3,2,123,3,3
27,1,2,23,2,1
21,1,1,23,1,1
2,1,2,2,1,1
3,1,2,3,1,1
24,3,2,123,3,3
29,1,2,13,1,2
5,2,2,13,3,2
5,2,2,13,3,2
8,1,1,123,2,1
7,1,1,13,1,2
8,1,1,123,2,1
2,1,2,2,1,1
26,1,2,3,1,1
4,1,2,23,1,1
2,1,2,2,1,1
29,1,2,13,1,2
6,1,2,3,2,2
4,1,2,23,1,1
9,2,1,13,2,2
13,2,2,3,1,2
11,1,1,3,1,2
17,1,1,13,1,2
13,2,2,3,1,2
16,1,2,2,1,1
5,2,2,13,3,2
1,1,1,3,1,1
24,3,2,123,3,3
9,2,1,13,2,2
21,1,1,23,1,1
26,1,2,3,1,1
10,3,2,123,3,3
23,1,1,13,2,1
18,3,2,13,3,3
28,1,2,3,2,1
23,1,1,13,2,1
27,1,2,23,2,1
25,1,2,3,1,1
4,1,2,23,1,1
17,1,1,13,1,2
10,3,2,123,3,3
3,1,2,3,1,1
4,1,2,23,1,1
27,1,2,23,2,1
18,3,2,13,3,3
5,2,2,13,3,2
12,1,2,3,2,1
5,2,2,13,3,2
2,1,2,2,1,1
13,2,2,3,1,2
13,2,2,3,1,2
24,3,2,123,3,3
28,1,2,3,2,1
1,1,1,3,1,1
28,1,2,3,2,1
11,1,1,3,1,2
14,3,2,3,2,2
29,1,2,13,1,2
15,3,2,13,2,2
22,1,2,23,3,1
3,1,2,3,1,1
22,1,2,23,3,1
4,1,2,23,1,1
25,1,2,3,1,1
22,1,2,23,3,1
27,1,2,23,2,1
25,1,2,3,1,1
21,1,1,23,1,1
8,1,1,123,2,1
5,2,2,13,3,2
1,1,1,3,1,1
18,3,2,13,3,3
28,1,2,3,2,1
14,3,2,3,2,2
22,1,2,23,3,1
23,1,1,13,2,1
4,1,2,23,1,1
28,1,2,3,2,1
9,2,1,13,2,2
14,3,2,3,2,2
10,3,2,123,3,3
15,3,2,13,2,2
20,1,1,123,1,2
6,1,2,3,2,2
29,1,2,13,1,2
29,1,2,13,1,2
27,1,2,23,2,1
4,1,2,23,1,1
21,1,1,23,1,1
16,1,2,2,1,1
27,1,2,23,2,1
18,3,2,13,3,3
7,1,1,13,1,2
19,1,2,23,1,1
24,3,2,123,3,3
19,1,2,23,1,1
2,1,2,2,1,1
12,1,2,3,2,1
16,1,2,2,1,1
7,1,1,13,1,2
6,1,2,3,2,2
24,3,2,123,3,3
24,3,2,123,3,3
7,1,1,13,1,2
26,1,2,3,1,1
25,1,2,3,1,1
25,1,2,3,1,1
13,2,2,3,1,2
17,1,1,13,1,2
4,1,2,23,1,1
14,3,2,3,2,2
19,1,2,23,1,1
26,1,2,3,1,1
1,1,1,3,1,1
23,1,1,13,2,1
2,1,2,2,1,1
9,2,1,13,2,2
12,1,2,3,2,1
15,3,2,13,2,2
26,1,2,3,1,1
28,1,2,3,2,1
